id,age,gender,num_answers,in_person,typeOfQuestion,first_color,second_color,third_color,clicks,rating,distance_expectedC1C2,distance_HSV,distance_LCh,distance_CMYK,distance_RGB,distance_Lab
57114d8a4c057,22,Male,9,no,objTwoColors,#80FF00,89,118,195,5,0.63,0.03,0.29,0.12,0.22,0.22
571151812791a,20,Male,32,yes,objTwoColors,#80FF00,192,47,76,3,0.68,0.05,0.25,0.05,0.08,0.08
571153ca15566,32,Male,32,no,objTwoColors,#80FF00,243,58,397,5,0.78,0.36,0.35,0.03,0.06,0.13
57116b9b879bf,20,Male,32,no,objTwoColors,#80FF00,185,53,410,3,0.65,0.05,0.25,0.06,0.11,0.09
571171d59aaee,21,Male,3,no,objTwoColors,#80FF00,74,124,269,1,0.56,0.02,0.28,0.11,0.21,0.2
5711760a3dfe0,21,Male,8,no,objTwoColors,#80FF00,97,100,200,5,0.64,0.02,0.29,0.12,0.23,0.22
57119224388ef,24,Male,31,no,objTwoColors,#80FF00,166,50,561,5,0.63,0.04,0.25,0.08,0.13,0.1
5711ace2ee7ed,24,Male,32,no,objTwoColors,#80FF00,59,208,123,5,0.49,0.04,0.28,0.03,0.07,0.1
5711cbde51bb0,24,Male,31,no,objTwoColors,#80FF00,0,159,53,4,0.08,0.03,0.29,0.07,0.05,0.04
571210e10d88b,23,Male,19,no,objTwoColors,#80FF00,94,0,185,5,0.79,0.16,0.31,0.1,0.16,0.09
571214121717c,22,Male,32,no,objTwoColors,#80FF00,54,229,121,3,0.57,0.06,0.33,0.02,0.04,0.13
57121e2a63601,21,Male,31,no,objTwoColors,#80FF00,0,0,0,1,0.39,0.39,0.33,0.24,0.3,0.22
57122e814fb61,26,Male,4,no,objTwoColors,#80FF00,55,198,156,4,0.41,0.04,0.26,0.05,0.08,0.09
57123bec83e8e,21,Male,32,no,objTwoColors,#80FF00,59,214,373,3,0.53,0.04,0.29,0.03,0.06,0.1
571247f66fb51,27,Male,32,no,objTwoColors,#80FF00,94,105,268,5,0.63,0.02,0.29,0.12,0.23,0.22
571260c120253,22,Male,32,no,objTwoColors,#80FF00,172,57,147,2,0.63,0.04,0.25,0.06,0.12,0.11
5713b10383207,40,Male,32,no,objTwoColors,#80FF00,181,59,146,4,0.64,0.05,0.25,0.06,0.12,0.1
5713d766113e9,21,Male,4,no,objTwoColors,#80FF00,203,54,478,5,0.7,0.04,0.27,0.04,0.07,0.09
571534076a966,52,Male,9,no,objTwoColors,#80FF00,16,61,554,3,0.26,0.21,0.28,0.13,0.18,0.09
57190633f233f,30,Male,32,no,objTwoColors,#80FF00,56,247,206,4,0.59,0.36,0.35,0.03,0.06,0.13
572106a31c230,24,Male,16,no,objTwoColors,#80FF00,197,57,315,3,0.67,0.04,0.26,0.05,0.09,0.09
572767049ccfa,24,Male,32,yes,objTwoColors,#00FF00,5,227,103,4,0.31,0.43,0.4,0.09,0.17,0.17
572c85675a5ef,23,Male,32,yes,objTwoColors,#80FF00,94,97,223,5,0.63,0.02,0.29,0.12,0.22,0.22
5734918f46823,26,Male,32,no,objTwoColors,#80FF00,53,191,97,3,0.36,0.05,0.25,0.06,0.1,0.09
5734aa4c927a8,22,Male,15,no,objTwoColors,#80FF00,56,206,193,3,0.47,0.04,0.28,0.03,0.07,0.09
5735d3455a84c,29,Male,32,no,objTwoColors,#80FF00,189,55,249,4,0.65,0.05,0.25,0.06,0.1,0.09
5736048bb110b,19,Male,32,no,objTwoColors,#80FF00,90,80,195,5,0.61,0.01,0.28,0.11,0.2,0.19
573634984323e,19,Male,32,no,objTwoColors,#80FF00,62,127,45,4,0.52,0.01,0.28,0.11,0.2,0.17
573664e1a4a96,49,Male,18,no,objTwoColors,#80FF00,57,158,173,3,0.36,0.04,0.26,0.09,0.15,0.13
57366c199283c,19,Male,32,no,objTwoColors,#80FF00,59,173,245,3,0.29,0.04,0.25,0.06,0.12,0.11
5738cf3d97a58,23,Male,32,no,objTwoColors,#80FF00,117,0,164,4,0.82,0.11,0.32,0.1,0.16,0.1
573a0b8280839,29,Male,21,yes,objTwoColors,#00FF00,164,54,144,3,0.63,0.04,0.25,0.08,0.14,0.11
573c70dabcfe0,49,Male,32,yes,objTwoColors,#00FF00,59,231,305,2,0.59,0.07,0.34,0.03,0.04,0.12
573e4022949b1,24,Male,32,yes,objTwoColors,#00FF00,128,0,115,5,0.82,0.09,0.32,0.09,0.15,0.09
573e47c26cb8e,24,Male,32,yes,objTwoColors,#00FF00,58,249,206,3,0.59,0.36,0.35,0.03,0.06,0.13
573e4d0eb795b,24,Male,32,yes,objTwoColors,#00FF00,58,236,88,5,0.59,0.08,0.34,0.03,0.06,0.13
573edae85268b,27,Male,32,yes,objTwoColors,#00FF00,235,59,162,4,0.78,0.08,0.34,0.03,0.06,0.13
5740ad339507d,40,Male,32,yes,objTwoColors,#00FF00,218,58,116,4,0.74,0.05,0.31,0.03,0.04,0.11
5740b0f8e9734,62,Male,33,yes,objTwoColors,#00FF00,136,0,330,4,0.81,0.08,0.31,0.09,0.13,0.09
5740b686127bb,32,Male,32,yes,objTwoColors,#00FF00,59,147,180,4,0.44,0.03,0.26,0.09,0.18,0.15
574297edae49c,24,Male,32,no,objTwoColors,#80FF00,96,80,239,4,0.63,0.01,0.28,0.11,0.21,0.19
57459c393bbd0,29,Male,31,no,objTwoColors,#80FF00,189,54,439,4,0.66,0.05,0.25,0.06,0.1,0.09
5745f6f039dc9,15,Male,33,no,objTwoColors,#80FF00,0,0,0,4,0.39,0.39,0.33,0.24,0.3,0.22
574859b8f3379,30,Male,32,yes,objTwoColors,#00FF00,195,52,105,4,0.68,0.04,0.26,0.05,0.09,0.09
5756ab1701ba0,21,Male,32,yes,objTwoColors,#00FF00,58,211,142,5,0.5,0.04,0.29,0.03,0.06,0.1
5756ae6897296,21,Male,32,yes,objTwoColors,#00FF00,54,164,350,4,0.31,0.04,0.25,0.08,0.14,0.11
5757fd2703090,22,Male,32,yes,objTwoColors,#80FF00,86,0,172,5,0.77,0.19,0.31,0.1,0.16,0.09
5757ffca0b4b1,24,Male,32,yes,objTwoColors,#80FF00,129,0,97,3,0.82,0.09,0.32,0.09,0.15,0.09
57581518c2c07,25,Male,32,yes,objTwoColors,#80FF00,227,56,95,5,0.77,0.06,0.33,0.02,0.04,0.12
57582b17cd76a,26,Male,32,yes,objTwoColors,#80FF00,58,179,64,3,0.31,0.05,0.25,0.06,0.12,0.1
