id,age,gender,num_answers,in_person,typeOfQuestion,first_color,second_color,third_color,clicks,rating,distance_expectedC1C2,distance_HSV,distance_LCh,distance_CMYK,distance_RGB,distance_Lab
5711300507308,21,Female,13,no,objTwoColors,#80FF00,57,186,174,3,0.35,0.05,0.25,0.06,0.11,0.1
5711cbde51bb0,24,Male,31,no,objTwoColors,#80FF00,0,159,53,4,0.08,0.03,0.29,0.07,0.05,0.04
57112da850667,22,Female,47,no,objTwoColors,#80FF00,59,120,186,4,0.52,0,0.28,0.11,0.2,0.17
572baa7f9493c,20,Female,10,no,objTwoColors,#80FF00,175,63,330,3,0.63,0.05,0.25,0.06,0.13,0.12
573e47c26cb8e,24,Male,32,yes,objTwoColors,#00FF00,58,249,206,3,0.59,0.36,0.35,0.03,0.06,0.13
571103343658b,20,Female,32,no,objTwoColors,#80FF00,85,90,153,5,0.59,0.01,0.28,0.11,0.21,0.2
573e4022949b1,24,Male,32,yes,objTwoColors,#00FF00,128,0,115,5,0.82,0.09,0.32,0.09,0.15,0.09
572c85675a5ef,23,Male,32,yes,objTwoColors,#80FF00,94,97,223,5,0.63,0.02,0.29,0.12,0.22,0.22
5734918f46823,26,Male,32,no,objTwoColors,#80FF00,53,191,97,3,0.36,0.05,0.25,0.06,0.1,0.09
573a0b8280839,29,Male,21,yes,objTwoColors,#00FF00,164,54,144,3,0.63,0.04,0.25,0.08,0.14,0.11
5734aa4c927a8,22,Male,15,no,objTwoColors,#80FF00,56,206,193,3,0.47,0.04,0.28,0.03,0.07,0.09
